fecha,Amaluza,Mazar,Sopladora,Mazar_margen_sobre_min,Mazar_margen_bajo_max,Mazar_dentro_de_banda,Mazar_distancia_a_critico,Amaluza_margen_sobre_min,Amaluza_margen_bajo_max,Amaluza_dentro_de_banda,Sopladora_margen_sobre_min,Sopladora_margen_bajo_max,Sopladora_dentro_de_banda
2025-05-18,1990.96,2153.91,1315.39,55.91,-0.91,False,38.91,15.96,0.04,True,3.39,2.61,True
2025-05-19,1990.96,2154.5,1315.87,56.5,-1.5,False,39.5,15.96,0.04,True,3.87,2.13,True
2025-05-20,1990.88,2154.12,1315.01,56.12,-1.12,False,39.12,15.88,0.12,True,3.01,2.99,True
2025-05-21,1990.78,2154.02,1315.88,56.02,-1.02,False,39.02,15.78,0.22,True,3.88,2.12,True
2025-05-22,1990.77,2154.02,1315.76,56.02,-1.02,False,39.02,15.77,0.23,True,3.76,2.24,True
2025-05-23,1990.88,2153.94,1316.11,55.94,-0.94,False,38.94,15.88,0.12,True,4.11,1.89,True
2025-05-24,1990.95,2153.84,1316.23,55.84,-0.84,False,38.84,15.95,0.05,True,4.23,1.77,True
2025-05-25,1990.8,2153.83,1315.91,55.83,-0.83,False,38.83,15.8,0.2,True,3.91,2.09,True
2025-05-26,1990.86,2153.86,1316.03,55.86,-0.86,False,38.86,15.86,0.14,True,4.03,1.97,True
2025-05-27,1990.79,2153.77,1316.14,55.77,-0.77,False,38.77,15.79,0.21,True,4.14,1.86,True
2025-05-28,1990.85,2153.83,1316.14,55.83,-0.83,False,38.83,15.85,0.15,True,4.14,1.86,True
2025-05-29,1990.7,2153.74,1314.8,55.74,-0.74,False,38.74,15.7,0.3,True,2.8,3.2,True
2025-05-30,1990.94,2153.8,1314.93,55.8,-0.8,False,38.8,15.94,0.06,True,2.93,3.07,True
2025-05-31,,,,,,False,,,,False,,,False
2025-06-01,1990.6,2153.79,1316.09,55.79,-0.79,False,38.79,15.6,0.4,True,4.09,1.91,True
2025-06-02,1990.51,2153.7,1315.76,55.7,-0.7,False,38.7,15.51,0.49,True,3.76,2.24,True
2025-06-03,1990.87,2153.71,1314.62,55.71,-0.71,False,38.71,15.87,0.13,True,2.62,3.38,True
2025-06-04,1991.06,2154.22,1315.02,56.22,-1.22,False,39.22,16.06,-0.06,False,3.02,2.98,True
2025-06-05,1990.97,2154.14,1315.93,56.14,-1.14,False,39.14,15.97,0.03,True,3.93,2.07,True
2025-06-06,1990.96,2154.18,1316.0,56.18,-1.18,False,39.18,15.96,0.04,True,4.0,2.0,True
2025-06-07,1990.78,2153.82,1314.92,55.82,-0.82,False,38.82,15.78,0.22,True,2.92,3.08,True
2025-06-08,1990.88,2153.82,1316.14,55.82,-0.82,False,38.82,15.88,0.12,True,4.14,1.86,True
2025-06-09,1990.94,2153.99,1316.21,55.99,-0.99,False,38.99,15.94,0.06,True,4.21,1.79,True
2025-06-10,1990.71,2153.81,1315.93,55.81,-0.81,False,38.81,15.71,0.29,True,3.93,2.07,True
2025-06-11,1990.61,2153.72,1315.25,55.72,-0.72,False,38.72,15.61,0.39,True,3.25,2.75,True
2025-06-12,1990.31,2153.4,1315.5,55.4,-0.4,False,38.4,15.31,0.69,True,3.5,2.5,True
2025-06-13,1990.52,2153.08,1315.73,55.08,-0.08,False,38.08,15.52,0.48,True,3.73,2.27,True
2025-06-14,1990.24,2153.25,1315.31,55.25,-0.25,False,38.25,15.24,0.76,True,3.31,2.69,True
2025-06-15,1990.16,2153.36,1314.88,55.36,-0.36,False,38.36,15.16,0.84,True,2.88,3.12,True
2025-06-16,1990.5,2153.6,1315.51,55.6,-0.6,False,38.6,15.5,0.5,True,3.51,2.49,True
2025-06-17,1990.79,2153.64,1314.63,55.64,-0.64,False,38.64,15.79,0.21,True,2.63,3.37,True
2025-06-18,1990.95,2153.76,1315.72,55.76,-0.76,False,38.76,15.95,0.05,True,3.72,2.28,True
2025-06-19,1990.95,2153.53,1316.0,55.53,-0.53,False,38.53,15.95,0.05,True,4.0,2.0,True
2025-06-20,1991.15,2154.38,1316.07,56.38,-1.38,False,39.38,16.15,-0.15,False,4.07,1.93,True
2025-06-21,1990.72,2153.84,1316.22,55.84,-0.84,False,38.84,15.72,0.28,True,4.22,1.78,True
2025-06-22,1990.74,2153.82,1316.1,55.82,-0.82,False,38.82,15.74,0.26,True,4.1,1.9,True
2025-06-23,1990.6,2153.32,1314.72,55.32,-0.32,False,38.32,15.6,0.4,True,2.72,3.28,True
2025-06-24,1990.43,2153.18,1313.71,55.18,-0.18,False,38.18,15.43,0.57,True,1.71,4.29,True
2025-06-25,1990.77,2153.52,1315.36,55.52,-0.52,False,38.52,15.77,0.23,True,3.36,2.64,True
2025-06-26,1990.77,2153.33,1316.96,55.33,-0.33,False,38.33,15.77,0.23,True,4.96,1.04,True
2025-06-27,1990.59,2153.76,1315.93,55.76,-0.76,False,38.76,15.59,0.41,True,3.93,2.07,True
2025-06-28,1990.79,2153.28,1316.26,55.28,-0.28,False,38.28,15.79,0.21,True,4.26,1.74,True
2025-06-29,1990.31,2153.41,1316.28,55.41,-0.41,False,38.41,15.31,0.69,True,4.28,1.72,True
2025-06-30,,,,,,False,,,,False,,,False
2025-07-01,1991.24,2154.64,1315.07,56.64,-1.64,False,39.64,16.24,-0.24,False,3.07,2.93,True
2025-07-02,1991.41,2155.33,1316.14,57.33,-2.33,False,40.33,16.41,-0.41,False,4.14,1.86,True
2025-07-03,1991.15,2154.81,1316.23,56.81,-1.81,False,39.81,16.15,-0.15,False,4.23,1.77,True
2025-07-04,1990.95,2154.0,1316.03,56.0,-1.0,False,39.0,15.95,0.05,True,4.03,1.97,True
2025-07-05,1990.95,2154.03,1316.18,56.03,-1.03,False,39.03,15.95,0.05,True,4.18,1.82,True
2025-07-06,1990.87,2153.9,1315.2,55.9,-0.9,False,38.9,15.87,0.13,True,3.2,2.8,True
2025-07-07,1990.88,2153.55,1316.21,55.55,-0.55,False,38.55,15.88,0.12,True,4.21,1.79,True
2025-07-08,1990.95,2153.53,1315.73,55.53,-0.53,False,38.53,15.95,0.05,True,3.73,2.27,True
2025-07-09,1991.3,2154.26,1315.13,56.26,-1.26,False,39.26,16.3,-0.3,False,3.13,2.87,True
2025-07-10,1991.3,2154.61,1316.27,56.61,-1.61,False,39.61,16.3,-0.3,False,4.27,1.73,True
2025-07-11,1991.48,2154.66,1315.43,56.66,-1.66,False,39.66,16.48,-0.48,False,3.43,2.57,True
2025-07-12,1991.49,2155.32,1315.83,57.32,-2.32,False,40.32,16.49,-0.49,False,3.83,2.17,True
2025-07-13,1991.14,2154.49,1315.35,56.49,-1.49,False,39.49,16.14,-0.14,False,3.35,2.65,True
2025-07-14,1990.96,2153.92,1315.4,55.92,-0.92,False,38.92,15.96,0.04,True,3.4,2.6,True
2025-07-15,1990.96,2153.82,1316.18,55.82,-0.82,False,38.82,15.96,0.04,True,4.18,1.82,True
2025-07-16,1990.78,2153.69,1315.24,55.69,-0.69,False,38.69,15.78,0.22,True,3.24,2.76,True
2025-07-17,1990.95,2153.75,1314.89,55.75,-0.75,False,38.75,15.95,0.05,True,2.89,3.11,True
2025-07-18,1991.3,2154.7,1316.14,56.7,-1.7,False,39.7,16.3,-0.3,False,4.14,1.86,True
2025-07-19,1991.34,2154.87,1316.11,56.87,-1.87,False,39.87,16.34,-0.34,False,4.11,1.89,True
2025-07-20,1991.06,2154.26,1316.21,56.26,-1.26,False,39.26,16.06,-0.06,False,4.21,1.79,True
2025-07-21,1990.95,2153.84,1315.72,55.84,-0.84,False,38.84,15.95,0.05,True,3.72,2.28,True
2025-07-22,1990.97,2153.65,1316.21,55.65,-0.65,False,38.65,15.97,0.03,True,4.21,1.79,True
2025-07-23,1990.96,2153.73,1316.33,55.73,-0.73,False,38.73,15.96,0.04,True,4.33,1.67,True
2025-07-24,1991.08,2154.18,1315.57,56.18,-1.18,False,39.18,16.08,-0.08,False,3.57,2.43,True
2025-07-25,1990.87,2153.84,1314.95,55.84,-0.84,False,38.84,15.87,0.13,True,2.95,3.05,True
2025-07-26,1990.87,2153.83,1315.86,55.83,-0.83,False,38.83,15.87,0.13,True,3.86,2.14,True
2025-07-27,1990.87,2153.79,1316.28,55.79,-0.79,False,38.79,15.87,0.13,True,4.28,1.72,True
2025-07-28,1990.79,2153.59,1316.15,55.59,-0.59,False,38.59,15.79,0.21,True,4.15,1.85,True
2025-07-29,1990.67,2153.5,1315.39,55.5,-0.5,False,38.5,15.67,0.33,True,3.39,2.61,True
2025-07-30,1990.04,2153.51,1316.03,55.51,-0.51,False,38.51,15.04,0.96,True,4.03,1.97,True
2025-07-31,,,,,,False,,,,False,,,False
2025-08-01,1988.62,2153.34,1315.81,55.34,-0.34,False,38.34,13.62,2.38,True,3.81,2.19,True
2025-08-02,1988.99,2153.18,1314.6,55.18,-0.18,False,38.18,13.99,2.01,True,2.6,3.4,True
2025-08-03,1990.23,2153.58,1315.2,55.58,-0.58,False,38.58,15.23,0.77,True,3.2,2.8,True
2025-08-04,1991.15,2153.65,1315.61,55.65,-0.65,False,38.65,16.15,-0.15,False,3.61,2.39,True
2025-08-05,1991.23,2153.76,1316.06,55.76,-0.76,False,38.76,16.23,-0.23,False,4.06,1.94,True
2025-08-06,1991.04,2153.6,1316.0,55.6,-0.6,False,38.6,16.04,-0.04,False,4.0,2.0,True
2025-08-07,1990.86,2153.23,1315.57,55.23,-0.23,False,38.23,15.86,0.14,True,3.57,2.43,True
2025-08-08,1991.03,2152.83,1314.73,54.83,0.17,True,37.83,16.03,-0.03,False,2.73,3.27,True
2025-08-09,1989.61,2153.01,1315.29,55.01,-0.01,False,38.01,14.61,1.39,True,3.29,2.71,True
2025-08-10,1988.98,2153.11,1314.87,55.11,-0.11,False,38.11,13.98,2.02,True,2.87,3.13,True
2025-08-11,1989.32,2153.14,1314.65,55.14,-0.14,False,38.14,14.32,1.68,True,2.65,3.35,True
2025-08-12,1990.14,2153.32,1315.39,55.32,-0.32,False,38.32,15.14,0.86,True,3.39,2.61,True
2025-08-13,1990.41,2153.1,1316.11,55.1,-0.1,False,38.1,15.41,0.59,True,4.11,1.89,True
2025-08-14,1990.22,2152.93,1315.36,54.93,0.07,True,37.93,15.22,0.78,True,3.36,2.64,True
2025-08-15,1990.87,2153.36,1316.28,55.36,-0.36,False,38.36,15.87,0.13,True,4.28,1.72,True
2025-08-16,1990.9,2153.58,1316.14,55.58,-0.58,False,38.58,15.9,0.1,True,4.14,1.86,True
2025-08-17,1990.78,2153.41,1316.33,55.41,-0.41,False,38.41,15.78,0.22,True,4.33,1.67,True
2025-08-18,1990.41,2153.14,1316.27,55.14,-0.14,False,38.14,15.41,0.59,True,4.27,1.73,True
2025-08-19,1989.44,2152.94,1314.5,54.94,0.06,True,37.94,14.44,1.56,True,2.5,3.5,True
2025-08-20,1989.78,2152.95,1315.31,54.95,0.05,True,37.95,14.78,1.22,True,3.31,2.69,True
2025-08-21,1989.8,2152.95,1315.23,54.95,0.05,True,37.95,14.8,1.2,True,3.23,2.77,True
2025-08-22,1989.89,2152.78,1315.25,54.78,0.22,True,37.78,14.89,1.11,True,3.25,2.75,True
2025-08-23,1989.7,2152.84,1315.03,54.84,0.16,True,37.84,14.7,1.3,True,3.03,2.97,True
2025-08-24,1989.88,2153.0,1314.67,55.0,0.0,True,38.0,14.88,1.12,True,2.67,3.33,True
2025-08-25,1990.7,2153.3,1316.38,55.3,-0.3,False,38.3,15.7,0.3,True,4.38,1.62,True
2025-08-26,1990.98,2153.54,1314.27,55.54,-0.54,False,38.54,15.98,0.02,True,2.27,3.73,True
2025-08-27,1990.95,2153.43,1315.56,55.43,-0.43,False,38.43,15.95,0.05,True,3.56,2.44,True
2025-08-28,1990.89,2152.96,1315.48,54.96,0.04,True,37.96,15.89,0.11,True,3.48,2.52,True
2025-08-29,1990.43,2152.78,1314.77,54.78,0.22,True,37.78,15.43,0.57,True,2.77,3.23,True
2025-08-30,1990.15,2152.78,1315.14,54.78,0.22,True,37.78,15.15,0.85,True,3.14,2.86,True
2025-08-31,,,,,,False,,,,False,,,False
2025-09-01,1990.32,2152.97,1315.08,54.97,0.03,True,37.97,15.32,0.68,True,3.08,2.92,True
2025-09-02,1990.87,2153.4,1316.2,55.4,-0.4,False,38.4,15.87,0.13,True,4.2,1.8,True
2025-09-03,1990.78,2152.97,1316.36,54.97,0.03,True,37.97,15.78,0.22,True,4.36,1.64,True
2025-09-04,1989.89,2152.85,1315.98,54.85,0.15,True,37.85,14.89,1.11,True,3.98,2.02,True
2025-09-05,1989.35,2153.0,1315.3,55.0,0.0,True,38.0,14.35,1.65,True,3.3,2.7,True
2025-09-06,1989.89,2152.97,1315.18,54.97,0.03,True,37.97,14.89,1.11,True,3.18,2.82,True
2025-09-07,1990.14,2152.9,1315.19,54.9,0.1,True,37.9,15.14,0.86,True,3.19,2.81,True
2025-09-08,1989.33,2152.99,1315.79,54.99,0.01,True,37.99,14.33,1.67,True,3.79,2.21,True
2025-09-09,1989.59,2153.08,1314.34,55.08,-0.08,False,38.08,14.59,1.41,True,2.34,3.66,True
2025-09-10,1990.86,2153.39,1316.23,55.39,-0.39,False,38.39,15.86,0.14,True,4.23,1.77,True
2025-09-11,1990.15,2153.48,1315.98,55.48,-0.48,False,38.48,15.15,0.85,True,3.98,2.02,True
2025-09-12,1990.79,2153.2,1315.68,55.2,-0.2,False,38.2,15.79,0.21,True,3.68,2.32,True
2025-09-13,1990.15,2153.41,1314.84,55.41,-0.41,False,38.41,15.15,0.85,True,2.84,3.16,True
2025-09-14,1990.08,2153.62,1314.98,55.62,-0.62,False,38.62,15.08,0.92,True,2.98,3.02,True
2025-09-15,1990.52,2153.18,1315.06,55.18,-0.18,False,38.18,15.52,0.48,True,3.06,2.94,True
2025-09-16,1990.59,2153.1,1315.48,55.1,-0.1,False,38.1,15.59,0.41,True,3.48,2.52,True
2025-09-17,1990.43,2152.93,1315.97,54.93,0.07,True,37.93,15.43,0.57,True,3.97,2.03,True
2025-09-18,1990.53,2152.59,1315.15,54.59,0.41,True,37.59,15.53,0.47,True,3.15,2.85,True
2025-09-19,1989.62,2152.49,1315.13,54.49,0.51,True,37.49,14.62,1.38,True,3.13,2.87,True
2025-09-20,1989.27,2152.21,1315.08,54.21,0.79,True,37.21,14.27,1.73,True,3.08,2.92,True
2025-09-21,1989.15,2152.09,1314.8,54.09,0.91,True,37.09,14.15,1.85,True,2.8,3.2,True
2025-09-22,1988.87,2152.2,1314.88,54.2,0.8,True,37.2,13.87,2.13,True,2.88,3.12,True
2025-09-23,1988.25,2152.44,1314.14,54.44,0.56,True,37.44,13.25,2.75,True,2.14,3.86,True
2025-09-24,1988.46,2152.64,1314.24,54.64,0.36,True,37.64,13.46,2.54,True,2.24,3.76,True
2025-09-25,1989.06,2153.52,1315.54,55.52,-0.52,False,38.52,14.06,1.94,True,3.54,2.46,True
2025-09-26,1991.14,2154.06,1315.53,56.06,-1.06,False,39.06,16.14,-0.14,False,3.53,2.47,True
2025-09-27,1990.76,2153.45,1314.93,55.45,-0.45,False,38.45,15.76,0.24,True,2.93,3.07,True
2025-09-28,1990.5,2153.49,1315.17,55.49,-0.49,False,38.49,15.5,0.5,True,3.17,2.83,True
2025-09-29,1990.85,2153.09,1315.88,55.09,-0.09,False,38.09,15.85,0.15,True,3.88,2.12,True
2025-09-30,,,,,,False,,,,False,,,False
2025-10-01,1990.52,2153.0,1316.21,55.0,0.0,True,38.0,15.52,0.48,True,4.21,1.79,True
2025-10-02,1990.41,2153.2,1316.64,55.2,-0.2,False,38.2,15.41,0.59,True,4.64,1.36,True
2025-10-03,1990.88,2153.55,1317.0,55.55,-0.55,False,38.55,15.88,0.12,True,5.0,1.0,True
2025-10-04,1990.76,2153.45,1316.77,55.45,-0.45,False,38.45,15.76,0.24,True,4.77,1.23,True
2025-10-05,1990.49,2153.23,1316.59,55.23,-0.23,False,38.23,15.49,0.51,True,4.59,1.41,True
2025-10-06,1990.34,2153.03,1316.67,55.03,-0.03,False,38.03,15.34,0.66,True,4.67,1.33,True
2025-10-07,1990.43,2152.63,1316.62,54.63,0.37,True,37.63,15.43,0.57,True,4.62,1.38,True
2025-10-08,1989.72,2152.44,1316.04,54.44,0.56,True,37.44,14.72,1.28,True,4.04,1.96,True
2025-10-09,1990.34,2152.39,1315.92,54.39,0.61,True,37.39,15.34,0.66,True,3.92,2.08,True
2025-10-10,1990.21,2152.72,1316.29,54.72,0.28,True,37.72,15.21,0.79,True,4.29,1.71,True
2025-10-11,1990.17,2153.32,1316.32,55.32,-0.32,False,38.32,15.17,0.83,True,4.32,1.68,True
2025-10-12,1990.33,2153.57,1316.2,55.57,-0.57,False,38.57,15.33,0.67,True,4.2,1.8,True
2025-10-13,1990.6,2153.32,1316.85,55.32,-0.32,False,38.32,15.6,0.4,True,4.85,1.15,True
2025-10-14,1990.25,2153.26,1316.23,55.26,-0.26,False,38.26,15.25,0.75,True,4.23,1.77,True
2025-10-15,1990.32,2152.89,1315.25,54.89,0.11,True,37.89,15.32,0.68,True,3.25,2.75,True
2025-10-16,1989.68,2152.69,1314.96,54.69,0.31,True,37.69,14.68,1.32,True,2.96,3.04,True
2025-10-17,1989.45,2152.46,1315.79,54.46,0.54,True,37.46,14.45,1.55,True,3.79,2.21,True
2025-10-18,1989.27,2152.31,1314.37,54.31,0.69,True,37.31,14.27,1.73,True,2.37,3.63,True
2025-10-19,1989.16,2152.55,1314.83,54.55,0.45,True,37.55,14.16,1.84,True,2.83,3.17,True
2025-10-20,1989.35,2152.45,1314.72,54.45,0.55,True,37.45,14.35,1.65,True,2.72,3.28,True
2025-10-21,1988.78,2152.38,1316.58,54.38,0.62,True,37.38,13.78,2.22,True,4.58,1.42,True
2025-10-22,1988.17,2152.32,1315.17,54.32,0.68,True,37.32,13.17,2.83,True,3.17,2.83,True
2025-10-23,1988.02,2152.12,1313.58,54.12,0.88,True,37.12,13.02,2.98,True,1.58,4.42,True
2025-10-24,1988.25,2152.04,1314.43,54.04,0.96,True,37.04,13.25,2.75,True,2.43,3.57,True
2025-10-25,1987.9,2152.13,1314.3,54.13,0.87,True,37.13,12.9,3.1,True,2.3,3.7,True
2025-10-26,1988.01,2152.22,1315.11,54.22,0.78,True,37.22,13.01,2.99,True,3.11,2.89,True
2025-10-27,1988.09,2152.62,1314.86,54.62,0.38,True,37.62,13.09,2.91,True,2.86,3.14,True
2025-10-28,1989.07,2152.89,1316.31,54.89,0.11,True,37.89,14.07,1.93,True,4.31,1.69,True
2025-10-29,1989.15,2153.81,1315.33,55.81,-0.81,False,38.81,14.15,1.85,True,3.33,2.67,True
2025-10-30,1989.86,2153.82,1315.46,55.82,-0.82,False,38.82,14.86,1.14,True,3.46,2.54,True
2025-10-31,,,,,,False,,,,False,,,False
2025-11-01,1990.8,2153.81,1315.74,55.81,-0.81,False,38.81,15.8,0.2,True,3.74,2.26,True
2025-11-02,1990.89,2153.06,1316.07,55.06,-0.06,False,38.06,15.89,0.11,True,4.07,1.93,True
2025-11-03,1990.24,2153.14,1314.86,55.14,-0.14,False,38.14,15.24,0.76,True,2.86,3.14,True
2025-11-04,1990.08,2154.02,1315.25,56.02,-1.02,False,39.02,15.08,0.92,True,3.25,2.75,True
2025-11-05,1990.95,2154.25,1316.45,56.25,-1.25,False,39.25,15.95,0.05,True,4.45,1.55,True
2025-11-06,1990.78,2153.86,1315.79,55.86,-0.86,False,38.86,15.78,0.22,True,3.79,2.21,True
2025-11-07,1990.81,2153.46,1316.28,55.46,-0.46,False,38.46,15.81,0.19,True,4.28,1.72,True
2025-11-08,1990.84,2153.34,1315.72,55.34,-0.34,False,38.34,15.84,0.16,True,3.72,2.28,True
2025-11-09,1990.4,2153.41,1315.48,55.41,-0.41,False,38.41,15.4,0.6,True,3.48,2.52,True
2025-11-10,1990.94,2153.32,1316.32,55.32,-0.32,False,38.32,15.94,0.06,True,4.32,1.68,True
2025-11-11,1990.71,2153.44,1315.81,55.44,-0.44,False,38.44,15.71,0.29,True,3.81,2.19,True
2025-11-12,1990.88,2153.23,1315.24,55.23,-0.23,False,38.23,15.88,0.12,True,3.24,2.76,True
2025-11-13,1990.52,2153.09,1315.24,55.09,-0.09,False,38.09,15.52,0.48,True,3.24,2.76,True
2025-11-14,1990.57,2152.87,1316.06,54.87,0.13,True,37.87,15.57,0.43,True,4.06,1.94,True
2025-11-15,1989.42,2153.13,1316.05,55.13,-0.13,False,38.13,14.42,1.58,True,4.05,1.95,True
2025-11-16,1988.73,2153.61,1314.81,55.61,-0.61,False,38.61,13.73,2.27,True,2.81,3.19,True
2025-11-17,1990.08,2153.07,1315.98,55.07,-0.07,False,38.07,15.08,0.92,True,3.98,2.02,True
2025-11-18,1989.85,2152.97,1314.82,54.97,0.03,True,37.97,14.85,1.15,True,2.82,3.18,True
2025-11-19,1989.63,2152.96,1314.72,54.96,0.04,True,37.96,14.63,1.37,True,2.72,3.28,True
2025-11-20,1988.63,2153.37,1315.54,55.37,-0.37,False,38.37,13.63,2.37,True,3.54,2.46,True
2025-11-21,1988.36,2153.3,1316.57,55.3,-0.3,False,38.3,13.36,2.64,True,4.57,1.43,True
2025-11-22,1988.5,2153.21,1314.9,55.21,-0.21,False,38.21,13.5,2.5,True,2.9,3.1,True
2025-11-23,1987.37,2153.49,1315.57,55.49,-0.49,False,38.49,12.37,3.63,True,3.57,2.43,True
2025-11-24,1988.55,2153.1,1314.99,55.1,-0.1,False,38.1,13.55,2.45,True,2.99,3.01,True
2025-11-25,1988.26,2153.19,1315.16,55.19,-0.19,False,38.19,13.26,2.74,True,3.16,2.84,True
2025-11-26,1988.8,2153.16,1316.17,55.16,-0.16,False,38.16,13.8,2.2,True,4.17,1.83,True
2025-11-27,1988.46,2153.16,1316.06,55.16,-0.16,False,38.16,13.46,2.54,True,4.06,1.94,True
2025-11-28,1988.69,2153.48,1317.0,55.48,-0.48,False,38.48,13.69,2.31,True,5.0,1.0,True
2025-11-29,1988.52,2153.46,1316.65,55.46,-0.46,False,38.46,13.52,2.48,True,4.65,1.35,True
2025-11-30,,,,,,False,,,,False,,,False
2025-12-01,1988.87,2153.28,1316.23,55.28,-0.28,False,38.28,13.87,2.13,True,4.23,1.77,True
2025-12-02,1989.42,2152.76,1316.02,54.76,0.24,True,37.76,14.42,1.58,True,4.02,1.98,True
2025-12-03,1989.34,2152.17,1316.33,54.17,0.83,True,37.17,14.34,1.66,True,4.33,1.67,True
2025-12-04,1988.09,2151.95,1315.19,53.95,1.05,True,36.95,13.09,2.91,True,3.19,2.81,True
2025-12-05,1987.35,2151.52,1316.29,53.52,1.48,True,36.52,12.35,3.65,True,4.29,1.71,True
2025-12-06,1987.73,2151.23,1314.33,53.23,1.77,True,36.23,12.73,3.27,True,2.33,3.67,True
2025-12-07,1988.14,2151.09,1315.67,53.09,1.91,True,36.09,13.14,2.86,True,3.67,2.33,True
2025-12-08,1987.91,2150.68,1314.92,52.68,2.32,True,35.68,12.91,3.09,True,2.92,3.08,True
2025-12-09,1987.36,2150.43,1315.02,52.43,2.57,True,35.43,12.36,3.64,True,3.02,2.98,True
2025-12-10,1986.64,2150.27,1315.18,52.27,2.73,True,35.27,11.64,4.36,True,3.18,2.82,True
2025-12-11,1986.26,2150.0,1315.1,52.0,3.0,True,35.0,11.26,4.74,True,3.1,2.9,True
2025-12-12,1986.07,2149.74,1315.98,51.74,3.26,True,34.74,11.07,4.93,True,3.98,2.02,True
2025-12-13,1985.91,2149.65,1314.56,51.65,3.35,True,34.65,10.91,5.09,True,2.56,3.44,True
2025-12-14,1986.25,2149.38,1315.07,51.38,3.62,True,34.38,11.25,4.75,True,3.07,2.93,True
2025-12-15,1986.22,2148.81,1315.14,50.81,4.19,True,33.81,11.22,4.78,True,3.14,2.86,True
2025-12-16,1986.03,2148.33,1316.25,50.33,4.67,True,33.33,11.03,4.97,True,4.25,1.75,True
2025-12-17,1986.11,2147.57,1315.65,49.57,5.43,True,32.57,11.11,4.89,True,3.65,2.35,True
2025-12-18,1986.48,2146.86,1315.6,48.86,6.14,True,31.86,11.48,4.52,True,3.6,2.4,True
2025-12-19,1985.93,2146.51,1316.14,48.51,6.49,True,31.51,10.93,5.07,True,4.14,1.86,True
2025-12-20,1986.65,2146.18,1315.13,48.18,6.82,True,31.18,11.65,4.35,True,3.13,2.87,True
2025-12-21,1987.99,2145.87,1315.02,47.87,7.13,True,30.87,12.99,3.01,True,3.02,2.98,True
2025-12-22,1987.57,2145.15,1316.39,47.15,7.85,True,30.15,12.57,3.43,True,4.39,1.61,True
2025-12-23,1987.53,2144.24,1316.55,46.24,8.76,True,29.24,12.53,3.47,True,4.55,1.45,True
2025-12-24,1987.61,2143.47,1314.6,45.47,9.53,True,28.47,12.61,3.39,True,2.6,3.4,True
2025-12-25,1987.55,2143.14,1315.4,45.14,9.86,True,28.14,12.55,3.45,True,3.4,2.6,True
2025-12-26,1986.54,2142.37,1316.48,44.37,10.63,True,27.37,11.54,4.46,True,4.48,1.52,True
2025-12-27,1987.26,2141.55,1316.11,43.55,11.45,True,26.55,12.26,3.74,True,4.11,1.89,True
2025-12-28,1987.18,2141.11,1314.43,43.11,11.89,True,26.11,12.18,3.82,True,2.43,3.57,True
2025-12-29,1987.2,2140.06,1316.39,42.06,12.94,True,25.06,12.2,3.8,True,4.39,1.61,True
2025-12-30,1987.75,2139.2,1314.09,41.2,13.8,True,24.2,12.75,3.25,True,2.09,3.91,True
2025-12-31,,,,,,False,,,,False,,,False
2026-01-01,1987.57,2140.13,1315.81,42.13,12.87,True,25.13,12.57,3.43,True,3.81,2.19,True
2026-01-02,1987.73,2140.48,1315.11,42.48,12.52,True,25.48,12.73,3.27,True,3.11,2.89,True
2026-01-03,1987.64,2140.49,1315.29,42.49,12.51,True,25.49,12.64,3.36,True,3.29,2.71,True
2026-01-04,1988.65,2140.18,1315.78,42.18,12.82,True,25.18,13.65,2.35,True,3.78,2.22,True
2026-01-05,1987.65,2139.38,1317.18,41.38,13.62,True,24.38,12.65,3.35,True,5.18,0.82,True
2026-01-06,1987.84,2138.63,1316.05,40.63,14.37,True,23.63,12.84,3.16,True,4.05,1.95,True
2026-01-07,1987.03,2137.99,1317.02,39.99,15.01,True,22.99,12.03,3.97,True,5.02,0.98,True
2026-01-08,1987.85,2136.77,1316.41,38.77,16.23,True,21.77,12.85,3.15,True,4.41,1.59,True
2026-01-09,1988.14,2136.81,1316.11,38.81,16.19,True,21.81,13.14,2.86,True,4.11,1.89,True
2026-01-10,1987.8,2137.14,1315.08,39.14,15.86,True,22.14,12.8,3.2,True,3.08,2.92,True
2026-01-11,1987.84,2137.49,1315.82,39.49,15.51,True,22.49,12.84,3.16,True,3.82,2.18,True
2026-01-12,1987.93,2138.14,1315.58,40.14,14.86,True,23.14,12.93,3.07,True,3.58,2.42,True
2026-01-13,1988.42,2138.47,1314.71,40.47,14.53,True,23.47,13.42,2.58,True,2.71,3.29,True
2026-01-14,1988.5,2139.47,1315.52,41.47,13.53,True,24.47,13.5,2.5,True,3.52,2.48,True
2026-01-15,1988.94,2140.26,1315.17,42.26,12.74,True,25.26,13.94,2.06,True,3.17,2.83,True
2026-01-16,1989.14,2140.96,1315.04,42.96,12.04,True,25.96,14.14,1.86,True,3.04,2.96,True
2026-01-17,1989.07,2142.12,1314.51,44.12,10.88,True,27.12,14.07,1.93,True,2.51,3.49,True
2026-01-18,1988.43,2143.0,1314.63,45.0,10.0,True,28.0,13.43,2.57,True,2.63,3.37,True
2026-01-19,1987.65,2143.53,1315.79,45.53,9.47,True,28.53,12.65,3.35,True,3.79,2.21,True
2026-01-20,1987.11,2143.66,1316.02,45.66,9.34,True,28.66,12.11,3.89,True,4.02,1.98,True
